Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Animo Compton Charter,,,,5640719984,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Animo Compton Charter,,,,9041735913,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,359.0,359.0
Animo Compton Charter,,,,3210066325,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,413.0,413.0
Animo Compton Charter,,,,6620873523,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Compton Charter,,,,6576298356,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,387.0,387.0
Animo Compton Charter,,,,7720781670,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,628.0,628.0
Animo Compton Charter,,,,2517414963,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo Compton Charter,,,,9717390483,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Compton Charter,,,,2296352711,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Compton Charter,,,,7442477471,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Compton Charter,,,,3922681498,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Animo Compton Charter,,,,1966206317,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Compton Charter,,,,6550453631,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo Leadership High,,,,7985722318,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo Leadership High,,,,2087973595,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,625.0,625.0
Animo Leadership High,,,,9705292582,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Leadership High,,,,9981540955,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Legacy Charter Middle,,,,4585326208,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,396.0,396.0
Animo Leadership High,,,,5075302950,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,626.0,626.0
Animo Leadership High,,,,6517265051,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo Leadership High,,,,1695677354,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Leadership High,,,,2388192118,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,635.0,635.0
Animo Leadership High,,,,7373441046,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Leadership High,,,,1723389704,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,642.0,642.0
Animo Leadership High,,,,2968519915,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,612.0,612.0
Animo Leadership High,,,,5778225066,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,2008349370,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Legacy Charter Middle,,,,4513788707,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,427.0,427.0
Animo Leadership High,,,,3766978912,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,626.0,626.0
Animo Leadership High,,,,6376153645,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo Leadership High,,,,6155962841,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo Leadership High,,,,7572298836,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Leadership High,,,,3205339896,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,7679415767,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo Leadership High,,,,6498243178,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Leadership High,,,,2674739766,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,632.0,632.0
Animo Leadership High,,,,2719025471,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,6419893004,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,632.0,632.0
Animo Leadership High,,,,8471731050,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,633.0,633.0
Animo Leadership High,,,,5314688910,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Leadership High,,,,5671256016,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo Leadership High,,,,2022710736,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Leadership High,,,,4071265986,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo Leadership High,,,,1970214513,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,8236387181,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Leadership High,,,,5588977667,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Leadership High,,,,3143787840,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Leadership High,,,,9544686265,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Leadership High,,,,9386749855,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Leadership High,,,,4366767295,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,7588029723,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,4205540158,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,8213253491,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Leadership High,,,,6440854724,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Leadership High,,,,4535839315,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Leadership High,,,,1249088449,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Leadership High,,,,8775743073,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Leadership High,,,,9943829065,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,638.0,638.0
Animo Leadership High,,,,8656731393,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,1016157802,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,611.0,611.0
Animo Leadership High,,,,4787831575,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Leadership High,,,,7960641750,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo Leadership High,,,,3779544857,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,632.0,632.0
Animo Leadership High,,,,7146765213,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,610.0,610.0
Animo Leadership High,,,,8404770554,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,630.0,630.0
Animo Leadership High,,,,4936351770,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Leadership High,,,,4503850716,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo Leadership High,,,,3694791216,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,611.0,611.0
Animo Leadership High,,,,2537854525,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo Leadership High,,,,6411639238,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo Leadership High,,,,3631243375,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo Leadership High,,,,6789283503,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Leadership High,,,,9962027054,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Leadership High,,,,8648074293,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Leadership High,,,,2253401831,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Leadership High,,,,4568380773,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo Leadership High,,,,8288381981,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo Leadership High,,,,9526063994,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo Leadership High,,,,7376678807,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Leadership High,,,,7900931970,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,611.0,611.0
Animo Leadership High,,,,9755302768,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Leadership High,,,,4321896581,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Leadership High,,,,1231772861,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,636.0,636.0
Animo Leadership High,,,,1699148891,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo Leadership High,,,,3639684712,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Leadership High,,,,2532701902,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo Leadership High,,,,2319817228,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,623.0,623.0
Animo Leadership High,,,,8339648927,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,4215898506,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Leadership High,,,,1061603886,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Leadership High,,,,4782748590,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,2447167713,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,623.0,623.0
Animo Leadership High,,,,3395591122,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo Leadership High,,,,3093910345,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Leadership High,,,,3565288956,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,635.0,635.0
Animo Leadership High,,,,5596819784,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,611.0,611.0
Animo Leadership High,,,,7944160522,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Leadership High,,,,4956942238,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Leadership High,,,,6960127634,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Leadership High,,,,3644341424,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo Leadership High,,,,1219395453,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Leadership High,,,,5730361233,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo Leadership High,,,,4345688147,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Leadership High,,,,1194281627,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,615.0,615.0
Animo Leadership High,,,,6017972602,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,4255807230,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo Leadership High,,,,4714784640,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,629.0,629.0
Animo Leadership High,,,,3567461657,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Leadership High,,,,5970951617,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Leadership High,,,,5090153376,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,572.0,572.0
Animo Leadership High,,,,7595782997,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,4329535252,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,605.0,605.0
Animo Leadership High,,,,3177427792,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Leadership High,,,,8009820595,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Leadership High,,,,9535915967,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Leadership High,,,,5337175590,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,1102410876,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Leadership High,,,,4428601547,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,624.0,624.0
Animo Leadership High,,,,7741829441,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo Leadership High,,,,6750772694,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,643.0,643.0
Animo Leadership High,,,,3653862186,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Leadership High,,,,8122529496,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Leadership High,,,,4126289725,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo Leadership High,,,,7498847125,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Leadership High,,,,4139276321,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,615.0,615.0
Animo Leadership High,,,,4647162600,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,615.0,615.0
Animo Leadership High,,,,2250074193,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Leadership High,,,,4146206343,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo Leadership High,,,,1045819440,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Animo Leadership High,,,,2683176974,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Leadership High,,,,4402181160,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Leadership High,,,,6511248606,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,623.0,623.0
Animo Leadership High,,,,2545636882,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,632.0,632.0
Animo Leadership High,,,,9697592057,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Leadership High,,,,7614389068,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,629.0,629.0
Animo Leadership High,,,,7213250373,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo Leadership High,,,,5790684576,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Leadership High,,,,5074782017,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Leadership High,,,,9942171175,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Animo Leadership High,,,,7454371138,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo Leadership High,,,,9513746526,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Leadership High,,,,5643789704,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Leadership High,,,,1089789390,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Leadership High,,,,7005998755,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,630.0,630.0
Animo Legacy Charter Middle,,,,8062904250,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,389.0,389.0
Animo Leadership High,,,,3119392855,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Leadership High,,,,7794168186,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Leadership High,,,,6117114881,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Leadership High,,,,2251776150,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Leadership High,,,,8515106583,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Leadership High,,,,3694633953,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,633.0,633.0
Animo Leadership High,,,,7168624852,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Leadership High,,,,4302802563,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo Leadership High,,,,8162752015,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Leadership High,,,,8065326835,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Leadership High,,,,6423088116,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Leadership High,,,,2334438426,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Leadership High,,,,8609720534,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,603.0,603.0
Animo Leadership High,,,,2589437766,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Leadership High,,,,1729692731,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo Leadership High,,,,3648757792,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo Leadership High,,,,7797170992,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Leadership High,,,,1986840022,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,628.0,628.0
Animo Leadership High,,,,1590419880,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Inglewood Charter High,,,,1780515450,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
